AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,Stimulus_Duration,Intervention,AVG_Omissions - Total,AVG_Perseverative Correct - Total,AVG_Perseverative Incorrect - Total,AVG_Premature Responses - Total,AVG_Reward Collection Latency,AVG_Threshold - Accuracy %,AVG_Threshold - Condition,AVG_Threshold - Omission %,AVG_Threshold - Trials,AVG_Trial Analysis - Accuracy%,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Correct Response Latency,AVG_Trial Analysis - Incorrect,AVG_Trial Analysis - Incorrect Response Latency,AVG_Trial Analysis - Omission,AVG_Trial Analysis - Omission%,AVG_Trial Analysis - Premature,AVG_Trial Analysis - Reward Collection Latency,AVG_Trial Analysis - Stimulus Duration
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-10-13 4:31:12 PM,2000,First touchscreen task performed with the mice,29,,1,,1.2198,95.2,1673.989,58,50,93.2355555555556,1,1.8064499999999994,1,1.385,1,63.00767240000001,,1.2198,2
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-11 3:08:27 PM,4000,First touchscreen task performed with the mice,11,1,,28,1.5694285714285718,71.8,2802.185,22,50,59.167391304347824,1,2.557928571428572,1,3.116909090909091,1,16.568421816326534,1.4736842105263157,1.5694285714285718,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-14 2:07:06 PM,4000,First touchscreen task performed with the mice,9,1,,14,1.51325,76.9,3600,25.7,35,82.4,1,2.5703,1,2.8196666666666665,1,33.95944382352941,1.3,1.51325,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-15 3:06:43 PM,4000,First touchscreen task performed with the mice,13,,2,9,1.6691428571428575,80.8,3600,33.3,39,74.08157894736841,1,2.1962380952380953,1,3.4222,1,20.78323272413793,1.2857142857142858,1.6691428571428575,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-16 2:37:51 PM,4000,First touchscreen task performed with the mice,14,,,10,1.5118260869565214,74.2,3600,31.1,45,70.22888888888889,1,2.344869565217391,1,2.901625,1,28.02007022727273,1.4285714285714286,1.5118260869565214,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-17 2:31:59 PM,4000,First touchscreen task performed with the mice,14,2,,8,1.3488666666666669,83.3,3122.362,28,50,73.52448979591841,1,2.434033333333333,1,3.013833333333334,1,25.054218958333333,1.3333333333333333,1.3488666666666669,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-18 12:30:12 PM,4000,First touchscreen task performed with the mice,19,1,,6,1.2464800000000003,80.6,3597.872,38,50,76.91428571428573,1,2.4261600000000003,1,3.032666666666666,1,50.326972999999995,1.2,1.2464800000000003,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-21 2:33:42 PM,4000,First touchscreen task performed with the mice,11,1,,8,1.3349032258064515,79.5,2758.431,22,50,74.992,1,2.098290322580645,1,2.45425,1,17.72681272916667,1.1428571428571428,1.3349032258064515,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-22 3:46:12 PM,4000,First touchscreen task performed with the mice,7,3,1,5,1.1734054054054053,86,2703.612,14,50,88.72200000000001,1,2.3754473684210526,1,3.173666666666667,1,15.839665555555555,1.25,1.1734054054054053,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-23 4:11:37 PM,4000,First touchscreen task performed with the mice,13,5,,1,1.4230357142857144,75.7,1771.711,26,50,80.7918367346939,1,2.6219642857142866,1,3.2521111111111107,1,35.962557800000006,1,1.4230357142857144,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-24 3:19:46 PM,4000,First touchscreen task performed with the mice,14,1,2,2,1.2163225806451612,86.1,1938.551,28,50,85.59166666666665,1,2.9167741935483873,1,3.0596,1,32.32490579999999,1,1.2163225806451612,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-25 3:50:31 PM,4000,First touchscreen task performed with the mice,13,,,,1.8247741935483872,83.8,2082.218,26,50,83.78333333333332,1,2.8365161290322582,1,2.458666666666667,1,50.527917599999995,,1.8247741935483872,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-28 4:39:37 PM,4000,First touchscreen task performed with the mice,5,2,3,7,1.246945945945946,82.2,1866.12,10,50,79.25918367346938,1,1.921837837837838,1,2.1127499999999997,1,13.986647619999996,1,1.246945945945946,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-29 3:18:06 PM,4000,First touchscreen task performed with the mice,8,1,,5,1.3478918918918923,88.1,1993.31,16,50,96.70000000000002,1,2.577243243243243,1,1.4378,1,19.067308958333335,1.25,1.3478918918918923,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-09-30 4:05:22 PM,4000,First touchscreen task performed with the mice,13,,,,1.2753000000000003,81.1,1779.104,26,50,83.31600000000002,1,1.9994,1,3.174857142857143,1,23.80263553191489,,1.2753000000000003,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-10-01 3:48:39 PM,4000,First touchscreen task performed with the mice,8,1,,1,1.3985135135135134,88.1,1280.581,16,50,83.08333333333329,1,2.3708918918918913,1,2.9144,1,12.48606212244898,1,1.3985135135135134,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-10-02 4:10:54 PM,4000,First touchscreen task performed with the mice,11,,,3,1.3231428571428576,89.7,1921.027,22,50,91.04693877551023,1,2.436,1,2.14,1,26.396692599999987,1,1.3231428571428576,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-10-05 3:50:05 PM,4000,First touchscreen task performed with the mice,13,7,2,4,2.5681470588235293,91.9,1353.309,26,50,92.95199999999998,1,2.38664705882353,1,1.78,1,19.643509448979593,1,2.56814705882353,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-10-06 3:45:27 PM,4000,First touchscreen task performed with the mice,4,2,1,7,1.210116279069767,93.5,1860.187,8,50,94.1795918367347,1,1.9340000000000002,1,2.3816666666666664,1,12.60061232,1.1666666666666667,1.210116279069767,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-10-07 3:58:25 PM,4000,First touchscreen task performed with the mice,7,3,,3,1.2604615384615387,90.7,2690.455,14,50,85.71199999999997,1,1.966589743589744,1,1.5797499999999998,1,17.16844326530612,1,1.2604615384615387,4
DF10m8,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-10-08 4:26:32 PM,4000,First touchscreen task performed with the mice,10,2,2,8,1.592108108108108,92.5,2314.277,20,50,93.97499999999998,1,2.136432432432432,1,1.97,1,21.44300458000001,1,1.592108108108108,4
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-07-31 1:51:09 PM,2000,First touchscreen task performed with the mice,5,2,,11,1.4182571428571429,77.8,1809.405,10,50,85.62400000000004,1,1.7416285714285715,1,2.2145,1,14.720002999999998,1.375,1.4182571428571429,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-08-04 2:06:18 PM,2000,First touchscreen task performed with the mice,7,3,1,4,1.2900000000000003,86,1510.714,14,50,84.68124999999999,1,1.1327297297297299,1,2.0923333333333334,1,19.683268200000004,1.3333333333333333,1.2900000000000003,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-08-07 1:56:53 PM,2000,First touchscreen task performed with the mice,13,5,1,5,1.3939285714285714,75.7,2162.837,26,50,80.22708333333334,1,1.7931071428571428,1,1.3362222222222224,1,42.0189746,1,1.3939285714285714,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-08-10 2:47:02 PM,2000,First touchscreen task performed with the mice,10,3,1,7,1.442433333333333,75,1618.64,20,50,73.036,1,1.4702,1,2.3114999999999997,1,23.381211914893623,1,1.442433333333333,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-08-13 2:21:35 PM,2000,First touchscreen task performed with the mice,8,24,13,7,19.528388888888884,85.7,2283.411,16,50,80.80000000000001,1,1.511861111111111,1,2.4861666666666666,1,13.246327307692308,1,19.528388888888884,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-08-14 2:05:22 PM,2000,First touchscreen task performed with the mice,12,2,2,6,1.66848275862069,76.3,2335.48,24,50,71.23913043478262,1,1.443310344827586,1,2.530888888888889,1,32.0063312244898,1.2,1.66848275862069,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-08-17 1:55:42 PM,1500,First touchscreen task performed with the mice,11,3,,13,1.44234375,82.1,1861.515,22,50,80.05918367346936,1,1.3534687499999998,1,1.0987142857142858,1,24.356591599999998,1.5714285714285714,1.44234375,1.5
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-08-18 2:57:00 PM,1500,First touchscreen task performed with the mice,9,5,3,5,1.5184358974358976,95.1,1490.853,18,50,96.198,1,1.2522820512820512,1,3.763,1,15.569804425531915,1.25,1.5184358974358976,1.5
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-07-29 2:38:40 PM,1000,First touchscreen task performed with the mice,10,,1,6,1.3253125000000001,80,1644.379,20,50,73.93125000000002,1,1.9384062499999997,1,1.299625,1,23.404038936170217,1.2,1.3253125000000001,1
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-07-30 2:23:17 PM,1000,First touchscreen task performed with the mice,13,4,,6,1.390758620689655,78.4,1781.304,26,50,73.64042553191491,1,1.0788965517241378,1,2.22575,1,33.2321512,1,1.390758620689655,1
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_06_var1,50,3600,2015-08-11 3:09:25 PM,600,First touchscreen task performed with the mice,24,,2,5,1.723473684210526,73.1,1576.176,48,50,66.26938775510202,1,1.5571578947368423,1,2.593571428571429,1,37.63986913043479,1.25,1.723473684210526,0.6000000000000005
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_06_var1,50,3600,2015-08-12 2:50:18 PM,600,First touchscreen task performed with the mice,20,1,,5,1.3006875000000002,53.3,2213.144,40,50,56.270833333333336,1,1.7446249999999999,1,2.0889285714285712,1,40.779894999999996,1.25,1.3006875000000002,0.6000000000000005
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,2015-08-05 2:41:22 PM,800,First touchscreen task performed with the mice,16,,2,4,1.4446666666666668,70.6,1565.002,32,50,58.18749999999999,1,1.3349583333333335,1,2.2874,1,38.0446998,1,1.4446666666666668,0.7999999999999997
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,2015-08-06 3:11:03 PM,800,First touchscreen task performed with the mice,9,,1,13,1.525538461538462,63.4,1981.429,18,50,68.61224489795919,1,1.1065,1,2.3729333333333336,1,25.021042291666664,1.4444444444444444,1.525538461538462,0.7999999999999997
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-03 9:36:02 AM,2000,First touchscreen task performed with the mice,32,,1,4,2.137916666666667,66.7,2402.336,64,50,70.43469387755103,1,1.3410000000000002,1,2.8053333333333335,1,60.26304395833332,1,2.137916666666667,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-06 2:57:51 PM,2000,First touchscreen task performed with the mice,18,1,1,3,1.4891379310344826,90.6,1591.398,36,50,85.39375000000001,1,1.4229999999999996,1,2.6040000000000005,1,34.355044285714285,1,1.4891379310344826,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-07 2:57:34 PM,2000,First touchscreen task performed with the mice,29,3,,2,1.4442499999999998,95.2,1835.769,58,50,98.94166666666665,1,1.3361,1,6.052,1,62.45079739999999,1,1.4442499999999998,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-08 3:16:14 PM,2000,First touchscreen task performed with the mice,29,,,2,1.5649473684210529,90.5,1803.561,58,50,74.69565217391302,1,1.4552631578947368,1,1.034,1,58.108015306122454,1,1.5649473684210529,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-09 2:42:12 PM,2000,First touchscreen task performed with the mice,25,,,2,1.7064583333333336,96,1669.265,50,50,96.10816326530613,1,1.2308333333333332,1,0.939,1,42.832477600000004,1,1.7064583333333336,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-10 2:30:51 PM,2000,First touchscreen task performed with the mice,22,2,,2,1.8208399999999998,89.3,2138.692,44,50,85.15000000000002,1,1.3979199999999998,1,2.8203333333333327,1,46.3706832,1,1.8208399999999998,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-13 3:30:03 PM,2000,First touchscreen task performed with the mice,19,1,,1,1.5420357142857142,90.3,1881.949,38,50,84.15750000000001,1,1.4746428571428571,1,4.5263333333333335,1,57.97938819999999,1,1.5431481481481482,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-14 2:49:27 PM,2000,First touchscreen task performed with the mice,22,3,,1,1.5728749999999998,85.7,1684.945,44,50,86.64081632653064,1,1.2475833333333337,1,3.4690000000000003,1,46.1466214,1,1.5728749999999998,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-15 3:55:23 PM,2000,First touchscreen task performed with the mice,23,9,,4,1.6490416666666665,88.9,1765.91,46,50,74.44347826086955,1,1.6294583333333337,1,2.2213333333333334,1,53.07169720000001,1.3333333333333333,1.6490416666666665,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-16 2:11:47 PM,2000,First touchscreen task performed with the mice,22,5,,1,2.022,92.9,1861.092,44,50,83.43469387755101,1,1.4715384615384615,1,1.8895,1,54.180264599999994,1,2.022,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-17 2:21:44 PM,2000,First touchscreen task performed with the mice,20,1,,2,1.8615925925925927,90,1982.091,40,50,84.04489795918369,1,1.4279259259259263,1,2.3553333333333337,1,43.49428280000001,1,1.8615925925925927,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-20 2:05:37 PM,2000,First touchscreen task performed with the mice,22,2,,,1.6030384615384614,92.9,1537.652,44,50,93.90851063829787,1,1.4038461538461542,1,3.1385,1,44.348752600000026,,1.6030384615384614,2
H909Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-21 1:29:40 PM,2000,First touchscreen task performed with the mice,27,3,,,2.065391304347826,100,1661.168,54,50,100,1,1.493739130434783,,,1,54.03472367346939,,2.065391304347826,2
